A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
144,827,957,Alejandr CamposAliaga,M,40,1307,1:16:46,01:59,155 / 880 / 1038,07:12,6:10:32,18.14,184 / 964 / 1100,07:05,4:45:48,10:54,134 / 727 / 856,12:27:23
145,831,961,JAMES MOSELEY,M,40,1313,1:03:23,01:38,39 / 230 / 271,08:37,5:53:45,19,148 / 779 / 876,04:34,5:17:22,12:06,190 / 988 / 1180,12:27:41
146,835,966,MichaelE. LeSage,M,40,1377,1:30:30,02:20,244 / 1250 / 1499,10:33,5:54:07,18.98,149 / 784 / 881,09:37,4:43:48,10:49,129 / 714 / 838,12:28:35
147,847,979,Gary Pretzer,M,40,1276,1:07:26,01:44,69 / 425 / 497,05:29,5:42:32,19.62,112 / 608 / 667,05:46,5:28:53,12:33,209 / 1066 / 1274,12:30:06
148,848,980,Earl Jones,M,40,1392,1:12:38,01:52,117 / 700 / 810,08:10,6:01:25,18.59,162 / 869 / 981,06:46,5:01:10,11:29,166 / 847 / 1008,12:30:09
149,852,985,JOHN FLINN,M,40,1187,1:43:09,02:40,263 / 1353 / 1645,07:02,5:49:20,19.24,136 / 708 / 790,05:33,4:45:34,10:53,132 / 725 / 854,12:30:38
150,866,1003,GREG HOWARD,M,40,1367,1:32:12,02:23,251 / 1280 / 1536,07:06,6:07:54,18.27,176 / 933 / 1064,05:23,4:41:32,10:44,125 / 691 / 812,12:34:07
151,869,1008,Mike Heiy,M,40,1319,1:18:48,02:02,173 / 945 / 1117,07:42,5:48:52,19.26,133 / 700 / 778,04:41,5:14:56,12:01,184 / 962 / 1148,12:34:59
152,871,1010,Shichi Fujisawa,M,40,1297,1:22:18,02:07,205 / 1079 / 1286,04:31,6:31:37,17.16,214 / 1139 / 1321,03:31,4:33:49,10:27,112 / 611 / 717,12:35:46
153,873,1012,CharlesB. WoodJr.,M,40,1295,1:25:41,02:13,223 / 1170 / 1390,10:06,6:19:29,17.71,195 / 1049 / 1204,07:39,4:32:59,10:25,109 / 604 / 705,12:35:54
154,885,1028,JIM SOWDERS,M,40,1384,1:36:27,02:29,256 / 1311 / 1582,06:06,6:50:03,16.39,232 / 1234 / 1457,04:16,4:03:08,09:16,59 / 316 / 363,12:40:00
155,889,1033,Jay Herring,M,40,1404,1:26:03,02:13,226 / 1181 / 1403,06:56,5:43:24,19.57,116 / 621 / 685,03:50,5:20:34,12:14,195 / 1014 / 1210,12:40:47
156,890,1035,WYLIE EWING,M,40,1173,1:22:57,02:08,211 / 1095 / 1304,08:09,5:46:22,19.4,126 / 662 / 735,08:35,5:14:56,12:01,183 / 962 / 1148,12:40:59
157,891,1036,GregF. Kolodziejzyk,M,40,1162,1:20:15,02:04,192 / 1020 / 1210,08:12,6:11:39,18.08,186 / 979 / 1115,13:25,4:47:32,10:58,138 / 741 / 875,12:41:03
158,894,1042,Keith Williams,M,40,1258,1:11:11,01:50,102 / 638 / 736,08:51,5:49:01,19.25,135 / 703 / 783,06:40,5:26:09,12:26,204 / 1050 / 1253,12:41:52
159,896,1044,GuyJ. Mitchell,M,40,1296,1:24:01,02:10,219 / 1127 / 1342,09:16,6:26:55,17.37,207 / 1103 / 1279,08:00,4:33:54,10:27,113 / 612 / 718,12:42:06
160,921,1072,Mark Morton,M,40,1306,1:28:56,02:18,242 / 1241 / 1487,12:57,6:06:05,18.36,172 / 911 / 1036,08:03,4:49:57,11:04,147 / 775 / 913,12:45:58
161,923,1074,Bill George,M,40,1428,1:13:42,01:54,125 / 755 / 876,07:54,5:54:29,18.96,150 / 789 / 887,05:39,5:24:29,12:23,200 / 1039 / 1238,12:46:13
162,932,1086,Alejandro Margaona,M,40,1196,1:18:36,02:02,171 / 942 / 1112,06:55,6:08:58,18.21,177 / 943 / 1076,11:05,5:02:00,11:31,168 / 853 / 1016,12:47:34
163,936,1090,Michael Riordan,M,40,1227,1:13:17,01:53,122 / 724 / 838,07:04,6:23:59,17.5,204 / 1086 / 1253,10:06,4:53:50,11:12,156 / 801 / 945,12:48:16
164,938,1092,Javier Diaz,M,40,1270,1:19:43,02:03,186 / 1001 / 1183,08:41,6:23:17,17.53,202 / 1079 / 1242,07:45,4:49:14,11:02,144 / 763 / 899,12:48:40
165,945,1103,Michael Anderson,M,40,1359,57:36,01:29,8 / 77 / 88,07:46,6:07:43,18.27,175 / 930 / 1061,10:41,5:26:31,12:27,205 / 1051 / 1255,12:50:17
166,966,1126,Steven Black,M,40,1424,1:20:53,02:05,199 / 1039 / 1234,07:48,6:04:25,18.44,169 / 901 / 1021,07:21,5:12:56,11:56,181 / 945 / 1126,12:53:23
167,984,1149,Derek Hooper,M,40,1218,1:32:10,02:23,250 / 1278 / 1534,11:02,6:09:16,18.2,181 / 948 / 1082,09:21,4:56:23,11:18,161 / 819 / 970,12:58:12
168,987,1154,Calvin Ehler,M,40,1210,1:32:55,02:24,253 / 1287 / 1547,07:18,6:40:45,16.77,224 / 1176 / 1380,05:27,4:32:42,10:24,108 / 599 / 700,12:59:07
169,1001,1170,Nigel Vuagniaux,M,40,1237,1:24:36,02:11,220 / 1143 / 1359,05:53,6:09:57,18.16,183 / 956 / 1091,04:37,5:17:55,12:08,194 / 995 / 1187,13:02:58
170,1003,1172,Donald KennedyJr.,M,40,1239,1:09:50,01:48,92 / 550 / 638,06:34,5:38:20,19.86,99 / 541 / 583,07:43,6:01:25,13:47,234 / 1212 / 1458,13:03:52
171,1010,1181,Jack Waterbury,M,40,1214,1:09:02,01:47,84 / 511 / 593,06:20,5:26:44,20.57,61 / 371 / 385,07:32,6:16:11,14:21,243 / 1257 / 1524,13:05:49
172,1012,1185,Craig Mollet,M,40,1394,1:26:34,02:14,228 / 1190 / 1415,08:24,6:46:54,16.52,229 / 1219 / 1439,06:37,4:38:54,10:38,117 / 660 / 775,13:07:23
173,1021,1194,Al Martinez,M,40,1364,1:15:06,01:56,138 / 815 / 953,09:30,6:13:40,17.98,189 / 996 / 1136,05:15,5:25:29,12:25,202 / 1045 / 1247,13:09:00
174,1023,1196,Jaymee Carey,M,40,1346,1:03:51,01:39,43 / 263 / 309,08:36,5:29:34,20.39,68 / 408 / 429,08:10,6:19:54,14:30,247 / 1267 / 1536,13:10:05
175,1029,1204,Daniel Bobrow,M,40,1445,1:33:50,02:25,255 / 1296 / 1557,07:24,6:13:02,18.01,188 / 991 / 1131,07:29,5:11:23,11:53,180 / 933 / 1111,13:13:08
176,1030,1205,Stanley Manuel,M,40,1452,1:23:43,02:10,215 / 1118 / 1333,09:40,6:40:13,16.79,223 / 1175 / 1379,06:15,4:53:43,11:12,155 / 799 / 943,13:13:34
177,1035,1211,Mike Riley,M,40,1282,1:06:55,01:43,58 / 379 / 446,08:57,5:41:09,19.7,108 / 592 / 645,09:43,6:09:14,14:05,240 / 1240 / 1495,13:15:58
178,1036,1213,Barry Bryant,M,40,1283,1:27:40,02:16,234 / 1216 / 1452,08:15,5:51:55,19.1,141 / 747 / 835,06:38,5:41:31,13:02,222 / 1143 / 1371,13:15:59
179,1037,1214,Lloyd Hawkins,M,40,1376,1:22:45,02:08,208 / 1088 / 1297,08:17,5:42:16,19.63,109 / 601 / 658,08:42,5:54:06,13:30,230 / 1186 / 1424,13:16:06
180,1039,1216,Norm Beaulieu,M,40,1228,1:18:58,02:02,176 / 953 / 1126,05:23,5:53:43,19,147 / 778 / 874,06:55,5:52:06,13:26,229 / 1181 / 1419,13:17:05
181,1075,1265,Rafa Rionda,M,40,1343,1:14:39,01:55,131 / 793 / 924,10:05,6:18:09,17.77,194 / 1038 / 1191,09:09,5:37:30,12:52,218 / 1124 / 1347,13:29:32
182,1079,1272,MIKE HANEY,M,40,1358,1:22:02,02:07,204 / 1066 / 1272,11:38,6:30:33,17.21,213 / 1129 / 1311,11:30,5:15:42,12:02,186 / 970 / 1157,13:31:25
183,1082,1275,Bill Webber,M,40,1284,1:09:06,01:47,85 / 514 / 596,12:21,6:14:39,17.94,191 / 1007 / 1151,09:37,5:47:16,13:15,224 / 1167 / 1399,13:32:59
184,1083,1276,Mohammed Al-Marimi,M,40,1176,1:22:27,02:08,207 / 1085 / 1293,12:16,6:55:28,16.17,238 / 1263 / 1491,10:23,4:52:42,11:10,153 / 795 / 937,13:33:16
185,1084,1279,David Sasso,M,40,1266,1:23:21,02:09,214 / 1108 / 1321,09:57,6:47:03,16.51,230 / 1221 / 1441,11:09,5:02:11,11:32,170 / 856 / 1019,13:33:41
186,1087,1282,Denis Morel,M,40,1328,1:31:29,02:22,249 / 1270 / 1522,10:10,6:37:57,16.89,218 / 1160 / 1357,10:18,5:04:24,11:37,174 / 873 / 1039,13:34:18
187,1092,1288,Spencer Phelps,M,40,1300,1:27:51,02:16,236 / 1220 / 1456,08:51,6:42:22,16.7,226 / 1186 / 1391,06:23,5:10:49,11:51,179 / 929 / 1104,13:36:16
188,1099,1299,Alexander PostonJr,M,40,1200,1:25:25,02:12,222 / 1163 / 1381,06:45,6:29:16,17.26,210 / 1116 / 1297,07:54,5:29:45,12:35,211 / 1072 / 1282,13:39:05
189,1103,1305,James Toye,M,40,1414,1:17:49,02:00,169 / 928 / 1095,07:21,6:29:38,17.25,212 / 1122 / 1304,06:26,5:39:16,12:56,221 / 1130 / 1356,13:40:30
190,1112,1315,JohnM. Steigerwald,M,40,1166,1:27:01,02:15,232 / 1206 / 1438,11:54,6:17:50,17.79,193 / 1032 / 1183,17:22,5:30:01,12:35,213 / 1073 / 1285,13:44:08
191,1122,1326,James Bader,M,40,1256,1:20:40,02:05,197 / 1034 / 1227,07:47,6:46:12,16.54,227 / 1215 / 1433,07:22,5:23:33,12:20,198 / 1034 / 1232,13:45:34
192,1127,1333,Richard CelliJr.,M,40,1271,1:28:46,02:17,241 / 1236 / 1482,14:34,6:23:09,17.54,201 / 1078 / 1241,09:55,5:30:36,12:37,214 / 1077 / 1290,13:47:00
193,1142,1350,Peter Jones,M,40,1249,1:18:54,02:02,175 / 949 / 1122,09:16,6:14:29,17.94,190 / 1005 / 1147,04:47,6:04:49,13:55,236 / 1220 / 1469,13:52:15
194,1149,1357,Jeff Miller,M,40,1259,1:11:35,01:51,104 / 649 / 750,10:01,6:04:00,18.46,167 / 895 / 1012,18:06,6:10:06,14:07,241 / 1242 / 1500,13:53:48
195,1172,1388,Michael Kirlin,M,40,1400,1:19:28,02:03,184 / 985 / 1167,08:18,6:39:09,16.84,221 / 1170 / 1374,10:39,5:44:28,13:08,223 / 1155 / 1384,14:02:02
196,1180,1397,Greg Andrushko,M,40,1242,1:22:53,02:08,210 / 1091 / 1300,07:05,6:22:28,17.57,198 / 1071 / 1234,07:04,6:06:56,14:00,238 / 1227 / 1480,14:06:26
197,1181,1398,Craig Hunter,M,40,1403,1:37:09,02:30,259 / 1317 / 1589,06:48,7:01:12,15.95,245 / 1289 / 1525,06:50,5:15:01,12:01,185 / 964 / 1150,14:07:00
198,1187,1408,Michael Pantaleo,M,40,1449,1:27:41,02:16,235 / 1217 / 1453,11:15,6:56:27,16.14,241 / 1269 / 1499,08:51,5:26:41,12:28,206 / 1053 / 1258,14:10:55
199,1194,1419,Guy St-Martin,M,40,1331,1:33:09,02:24,254 / 1288 / 1548,06:01,7:00:08,15.99,243 / 1283 / 1517,04:13,5:30:41,12:37,215 / 1078 / 1291,14:14:12
200,1208,1438,THOMAS PRESCHA,M,40,1386,1:17:24,02:00,163 / 903 / 1069,07:32,6:21:12,17.63,197 / 1060 / 1222,11:43,6:24:38,14:40,249 / 1277 / 1552,14:22:29
201,1218,1450,Miguel Maya,M,40,1198,1:37:19,02:31,260 / 1319 / 1591,09:04,6:52:24,16.29,235 / 1251 / 1475,09:56,5:38:10,12:54,220 / 1127 / 1352,14:26:53
202,1229,1464,Tad Bridier,M,40,1458,1:55:11,02:58,269 / 1384 / 1696,13:54,6:22:46,17.56,200 / 1074 / 1237,08:36,5:49:09,13:19,227 / 1173 / 1407,14:29:36
203,1230,1465,Sergio Nivon,M,40,1274,1:30:44,02:20,246 / 1255 / 1505,07:08,7:19:50,15.28,262 / 1346 / 1620,06:43,5:26:02,12:26,203 / 1049 / 1252,14:30:27
204,1233,1468,Philip Davis,M,40,1437,1:31:07,02:21,248 / 1263 / 1515,09:14,6:23:38,17.52,203 / 1083 / 1247,09:23,6:18:29,14:26,245 / 1263 / 1531,14:31:51
205,1244,1482,Dan Nelson,M,40,1206,1:30:38,02:20,245 / 1253 / 1502,07:59,6:41:58,16.72,225 / 1183 / 1387,08:49,6:05:18,13:56,237 / 1222 / 1472,14:34:42
206,1245,1483,Antonio Lemon,M,40,1294,1:54:47,02:58,268 / 1382 / 1693,09:05,7:07:43,15.71,248 / 1305 / 1553,16:01,5:07:08,11:43,175 / 894 / 1060,14:34:44
207,1254,1495,Charles Meyer,M,40,1451,1:22:47,02:08,209 / 1089 / 1298,13:58,7:28:22,14.99,267 / 1360 / 1650,06:49,5:29:18,12:34,210 / 1069 / 1278,14:41:14
208,1257,1500,CraigK. VanEss,M,40,1164,1:17:15,02:00,158 / 897 / 1059,08:13,6:39:57,16.8,222 / 1174 / 1378,09:08,6:28:08,14:48,253 / 1285 / 1567,14:42:41
209,1266,1511,Steve Hawley,M,40,1250,1:23:00,02:08,212 / 1096 / 1305,10:18,6:58:32,16.06,242 / 1277 / 1509,06:58,6:07:16,14:01,239 / 1228 / 1481,14:46:04
210,1286,1537,BILL GAIR,M,40,1293,1:21:30,02:06,200 / 1049 / 1248,09:02,6:49:30,16.41,231 / 1231 / 1453,07:07,6:26:57,14:46,251 / 1281 / 1559,14:54:06
211,1293,1557,Jose Docobo,M,40,1459,1:10:48,01:49,99 / 613 / 704,11:26,7:07:30,15.72,247 / 1304 / 1552,10:05,6:28:44,14:50,255 / 1286 / 1570,15:08:33
212,1312,1585,Jim Esola,M,40,1309,1:25:21,02:12,221 / 1161 / 1379,09:32,6:46:53,16.52,228 / 1218 / 1438,06:43,6:54:10,15:48,262 / 1341 / 1651,15:22:39
213,1314,1589,Brian Kelly,M,40,1278,1:27:33,02:16,233 / 1214 / 1450,08:51,6:22:29,17.57,199 / 1072 / 1235,12:13,7:12:19,16:30,265 / 1370 / 1683,15:23:25
214,1328,1611,Robert Futrell,M,40,1354,1:49:22,02:49,264 / 1367 / 1672,06:26,7:17:33,15.36,259 / 1339 / 1606,06:13,6:18:38,14:27,246 / 1264 / 1532,15:38:12
215,1330,1613,Raymond Sanders,M,40,1302,1:51:56,02:53,266 / 1375 / 1684,14:07,6:50:59,16.35,234 / 1242 / 1466,08:00,6:34:40,15:03,258 / 1303 / 1597,15:39:42
216,1335,1619,ROBERT WOLMER,M,40,1281,1:26:58,02:15,231 / 1203 / 1435,11:15,7:36:58,14.71,269 / 1371 / 1676,06:40,6:23:03,14:37,248 / 1273 / 1546,15:44:54
217,1340,1625,Ron Alleman,M,40,1315,1:22:01,02:07,203 / 1065 / 1270,18:13,7:24:34,15.12,265 / 1353 / 1637,12:32,6:30:49,14:55,256 / 1289 / 1578,15:48:09
218,1343,1628,Ronnie Tibbs,M,40,1251,1:16:29,01:58,151 / 867 / 1020,13:25,7:55:02,14.15,270 / 1391 / 1709,07:22,6:16:37,14:22,244 / 1258 / 1525,15:48:55
219,1345,1632,Kim Maylee,M,40,1186,1:36:55,02:30,257 / 1315 / 1586,09:12,6:25:54,17.41,206 / 1096 / 1270,16:05,7:22:10,16:52,269 / 1379 / 1695,15:50:16
220,1353,1646,Lawrence Hanson,M,40,1329,1:30:50,02:21,247 / 1257 / 1507,08:04,7:00:38,15.98,244 / 1284 / 1518,08:22,7:09:48,16:24,264 / 1367 / 1680,15:57:42
221,1357,1654,William Phillips,M,40,1333,1:20:17,02:04,193 / 1021 / 1212,27:16,6:50:26,16.37,233 / 1236 / 1460,09:14,7:14:04,16:34,266 / 1372 / 1685,16:01:17
222,1359,1656,Thomas Walker,M,40,1420,1:40:23,02:35,262 / 1334 / 1620,07:14,6:53:06,16.27,236 / 1254 / 1478,06:30,7:14:38,16:35,268 / 1374 / 1687,16:01:51
223,1361,1660,Robert Brancel,M,40,1182,1:23:52,02:10,217 / 1121 / 1336,10:43,7:10:17,15.62,252 / 1313 / 1565,07:05,7:14:15,16:34,267 / 1373 / 1686,16:06:12
224,1364,1668,DAN RENAUD,M,40,1229,1:52:21,02:54,267 / 1379 / 1688,10:46,7:16:36,15.39,258 / 1336 / 1602,09:02,6:39:32,15:14,259 / 1320 / 1618,16:08:17
225,1381,1699,Pete Mcquade,M,40,1379,1:28:24,02:17,240 / 1231 / 1473,06:40,7:57:24,14.08,271 / 1392 / 1710,03:59,6:58:23,15:58,263 / 1349 / 1661,16:34:50
226,1393,1713,Peewee(Dan) Bramblett,M,40,61,1:12:21,01:52,113 / 687 / 794,06:33,7:18:52,15.31,261 / 1343 / 1614,06:52,8:01:49,18:23,271 / 1394 / 1715,16:46:27
