A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
159,779,981,Joseph Trainor,M,40,1173,1:07:04,01:44,100 / 421 / 493,,7:00:55,0,192 / 790 / 974,,6:39:58,15:15,200 / 790 / 1013,14:47:57
160,781,984,JOHN TANNER,M,40,1123,1:05:01,01:41,84 / 363 / 418,,7:36:15,0,216 / 859 / 1081,,6:07:02,14:00,181 / 712 / 906,14:48:19
161,785,989,David Switzer R.m.t.,M,40,1102,1:06:11,01:42,93 / 392 / 452,,6:45:00,0,177 / 742 / 904,,6:59:11,15:59,210 / 828 / 1064,14:50:23
162,789,994,Chwee Ann Lim,M,40,675,1:18:51,02:02,177 / 705 / 871,,7:15:16,0,203 / 821 / 1022,,6:18:14,14:26,186 / 737 / 943,14:52:22
163,792,999,Kian Huat Eddie Toh,M,40,1163,1:24:13,02:10,197 / 778 / 974,,6:52:57,0,186 / 766 / 941,,6:38:08,15:11,198 / 784 / 1004,14:55:18
164,796,1005,James Schuin,M,40,1008,1:30:20,02:20,212 / 822 / 1039,,6:58:20,0,191 / 782 / 963,,6:28:56,14:50,191 / 761 / 973,14:57:37
165,816,1034,Philip GREGSON,M,40,468,1:16:23,01:58,154 / 642 / 790,,6:21:14,0,155 / 646 / 771,,7:34:48,17:21,226 / 881 / 1128,15:12:26
166,817,1035,Mark BLAYNEY,M,40,126,1:12:16,01:52,132 / 575 / 688,,7:07:42,0,197 / 798 / 993,,6:54:33,15:49,208 / 819 / 1052,15:14:32
167,819,1037,Rodney Gregg,M,40,467,1:18:56,02:02,178 / 707 / 873,,6:57:30,0,189 / 776 / 956,,6:59:18,16:00,211 / 829 / 1065,15:15:45
168,825,1045,Shaun Tan,M,40,1121,1:55:53,03:00,229 / 887 / 1134,,7:15:25,0,204 / 823 / 1024,,6:09:11,14:05,182 / 721 / 917,15:20:30
169,827,1050,David Stopka,M,40,1090,1:12:01,01:51,130 / 570 / 682,,7:14:33,0,202 / 819 / 1020,,6:58:37,15:58,209 / 826 / 1061,15:25:13
170,830,1053,Michael Hall,M,40,479,1:29:54,02:19,211 / 820 / 1033,,6:50:22,0,182 / 758 / 930,,7:07:37,16:19,218 / 849 / 1088,15:27:53
171,834,1059,Andy Stiles,M,40,1088,1:19:33,02:03,183 / 722 / 893,,8:01:47,0,223 / 882 / 1119,,6:14:12,14:16,184 / 730 / 932,15:35:33
172,838,1063,Chong Mien Teh,M,40,1135,1:30:49,02:21,215 / 828 / 1054,,6:39:38,0,173 / 724 / 876,,7:25:38,17:00,224 / 874 / 1119,15:36:06
173,842,1069,Ooi Miin Tan,M,40,1118,1:26:03,02:13,202 / 793 / 996,,7:53:09,0,221 / 878 / 1112,,6:21:48,14:34,188 / 746 / 954,15:41:01
174,843,1073,Tas Chronis,M,40,217,1:21:28,02:06,187 / 755 / 939,,6:52:22,0,184 / 765 / 939,,7:32:30,17:16,225 / 878 / 1124,15:46:20
175,847,1079,Sean STRINGER,M,40,1092,1:30:36,02:20,213 / 824 / 1048,,7:08:27,0,198 / 801 / 997,,7:15:55,16:38,222 / 861 / 1105,15:54:59
176,848,1080,Sean STRINGER,M,40,1092,1:30:36,02:20,214 / 824 / 1048,,7:08:27,0,199 / 801 / 997,,7:15:55,16:38,223 / 861 / 1105,15:54:59
177,853,1085,Manuel Dela Serna,M,40,303,1:52:15,02:54,225 / 880 / 1126,,7:31:45,0,214 / 852 / 1071,,6:31:35,14:56,192 / 768 / 981,15:55:37
178,854,1086,Manuel Dela Serna,M,40,303,1:52:15,02:54,226 / 880 / 1126,,7:31:45,0,215 / 852 / 1071,,6:31:35,14:56,193 / 768 / 981,15:55:37
179,861,1097,Danny Jackson,M,40,573,1:05:54,01:42,91 / 385 / 445,,7:17:41,0,205 / 827 / 1032,,7:42:03,17:38,227 / 883 / 1130,16:05:39
180,862,1098,Danny Jackson,M,40,573,1:05:54,01:42,92 / 385 / 445,,7:17:41,0,206 / 827 / 1032,,7:42:03,17:38,228 / 883 / 1130,16:05:39
181,865,1107,Andrew Leith,M,40,668,1:41:30,02:37,222 / 863 / 1101,,7:25:01,0,211 / 843 / 1055,,7:07:23,16:18,217 / 847 / 1086,16:13:55
182,866,1108,Andrew Leith,M,40,668,1:41:30,02:37,221 / 863 / 1101,,7:25:01,0,210 / 843 / 1055,,7:07:23,16:18,216 / 847 / 1086,16:13:55
183,867,1109,Francis Siew Wai Cheong,M,40,1033,1:55:17,02:59,228 / 883 / 1130,,8:17:44,0,230 / 892 / 1137,,6:02:06,13:49,175 / 691 / 883,16:15:08
184,868,1110,Francis Siew Wai Cheong,M,40,1033,1:55:17,02:59,227 / 883 / 1130,,8:17:44,0,229 / 892 / 1137,,6:02:06,13:49,174 / 691 / 883,16:15:08
185,871,1113,Steven Pontifex,M,40,913,1:21:37,02:06,190 / 756 / 942,,8:08:05,0,226 / 886 / 1128,,6:47:39,15:33,203 / 802 / 1029,16:17:21
186,872,1114,Steven Pontifex,M,40,913,1:21:37,02:06,191 / 756 / 942,,8:08:05,0,227 / 886 / 1128,,6:47:39,15:33,204 / 802 / 1029,16:17:21
187,873,1115,Tim Mcgowan,M,40,753,1:16:41,01:59,156 / 647 / 796,,7:51:32,0,218 / 875 / 1108,,7:09:25,16:23,219 / 853 / 1093,16:17:39
188,874,1116,Tim Mcgowan,M,40,753,1:16:41,01:59,157 / 647 / 796,,7:51:32,0,219 / 875 / 1108,,7:09:25,16:23,220 / 853 / 1093,16:17:39
189,887,1132,R-Chris Dyason,M,40,338,1:38:44,02:33,220 / 858 / 1093,,8:12:21,0,228 / 890 / 1133,,6:46:40,15:31,202 / 799 / 1025,16:37:46
190,888,1133,Jonathan Simpson,M,40,1039,1:18:23,02:01,173 / 691 / 856,,7:28:23,0,213 / 846 / 1062,,7:51:48,18:00,230 / 889 / 1136,16:38:35
191,891,1137,Alejandro Salas,M,40,994,1:35:48,02:28,218 / 850 / 1079,,7:20:53,0,208 / 836 / 1045,,7:42:52,17:40,229 / 885 / 1132,16:39:34
