A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
147,797,963,Ian Cross,M,40,768,1:29:15,02:20,196 / 874 / 1071,06:17,6:21:07,17.61,168 / 809 / 947,04:39,5:18:28,12:08,162 / 747 / 919,13:19:48
148,811,982,Michael Siravo,M,40,889,1:14:55,01:58,153 / 684 / 815,06:28,6:25:27,17.41,172 / 822 / 972,06:30,5:33:11,12:42,175 / 806 / 992,13:26:34
149,813,985,Craig Buesnel,M,40,758,1:13:44,01:56,141 / 650 / 771,08:03,5:51:15,19.11,118 / 585 / 655,06:25,6:08:01,14:02,192 / 878 / 1089,13:27:31
150,816,988,Gavin Dwyer,M,40,778,1:25:11,02:14,189 / 838 / 1020,10:51,6:58:04,16.05,198 / 905 / 1103,06:56,4:47:21,10:57,126 / 616 / 738,13:28:24
151,822,995,Damian LEE,M,40,825,1:14:27,01:57,147 / 670 / 800,10:33,5:52:58,19.01,121 / 596 / 672,14:29,5:59:33,13:42,188 / 863 / 1068,13:32:03
152,826,1002,Nigel Ludlow,M,40,834,1:09:49,01:50,108 / 530 / 619,08:42,6:37:24,16.89,180 / 859 / 1031,14:34,5:25:49,12:25,168 / 780 / 957,13:36:19
153,831,1008,Andrew DUFFIELD,M,40,776,1:31:45,02:24,200 / 892 / 1096,07:50,6:25:45,17.4,173 / 823 / 973,06:05,5:28:51,12:32,169 / 792 / 972,13:40:19
154,833,1010,Darryl MCGRATH,M,40,850,1:13:57,01:56,143 / 656 / 779,08:53,6:11:16,18.08,159 / 760 / 878,06:07,6:00:49,13:45,189 / 865 / 1073,13:41:03
155,834,1011,Cameron Williams,M,40,915,1:07:37,01:46,90 / 443 / 513,08:56,6:17:28,17.78,164 / 789 / 919,06:12,6:00:49,13:45,189 / 865 / 1073,13:41:03
156,837,1016,Takanori Hamaguchi,M,40,793,1:35:08,02:30,201 / 907 / 1118,13:32,6:46:26,16.51,191 / 882 / 1066,13:38,4:54:03,11:12,142 / 656 / 793,13:42:49
157,840,1021,Steve Lyons,M,40,838,1:18:53,02:04,169 / 755 / 907,08:10,6:34:14,17.02,178 / 850 / 1015,07:10,5:38:00,12:53,180 / 818 / 1008,13:46:29
158,847,1033,Michael Pickett,M,40,872,1:09:26,01:49,103 / 513 / 598,11:15,6:18:13,17.74,167 / 796 / 927,04:48,6:07:04,13:59,191 / 877 / 1087,13:50:47
159,851,1038,Yee Keong Lam,M,40,823,1:15:21,01:58,155 / 691 / 823,12:52,7:01:37,15.92,200 / 913 / 1114,08:40,5:14:02,11:58,157 / 733 / 899,13:52:34
160,852,1039,Shane Mclaren,M,40,853,1:22:00,02:09,181 / 805 / 976,13:05,6:40:26,16.76,184 / 870 / 1046,07:28,5:29:35,12:34,172 / 795 / 977,13:52:37
161,862,1057,Gerhard ROTH,M,40,885,1:21:26,02:08,179 / 802 / 970,08:43,6:56:57,16.09,197 / 904 / 1102,05:05,5:30:12,12:35,173 / 800 / 984,14:02:26
162,865,1062,David Studwell,M,40,898,1:29:24,02:21,197 / 875 / 1072,10:56,7:15:56,15.39,204 / 921 / 1136,08:11,5:01:23,11:29,147 / 684 / 831,14:05:51
163,874,1073,Nicholas Foster,M,40,781,1:22:28,02:10,184 / 812 / 987,05:04,5:40:11,19.73,96 / 481 / 527,04:06,7:05:13,16:12,203 / 920 / 1143,14:17:04
164,879,1079,John Keramidas,M,40,816,1:29:33,02:21,198 / 879 / 1077,06:39,6:16:31,17.82,162 / 782 / 912,07:53,6:26:08,14:43,195 / 892 / 1105,14:26:47
165,880,1080,Jonathan BARRETT,M,40,736,1:20:47,02:07,176 / 788 / 956,12:16,6:46:44,16.5,192 / 884 / 1068,11:11,5:56:14,13:35,187 / 857 / 1061,14:27:14
166,884,1086,Ryan James,M,40,809,1:02:17,01:38,46 / 246 / 275,08:03,6:39:08,16.81,183 / 864 / 1038,08:11,6:35:49,15:05,197 / 905 / 1118,14:33:30
167,887,1089,Steven Pontifex,M,40,874,1:19:27,02:05,172 / 761 / 918,08:33,6:43:46,16.62,189 / 877 / 1059,10:28,6:14:55,14:17,194 / 884 / 1095,14:37:09
168,889,1091,Peter Hickey,M,40,794,1:16:50,02:01,162 / 725 / 864,07:37,6:24:21,17.46,171 / 815 / 962,08:43,6:41:57,15:19,200 / 911 / 1127,14:39:30
169,899,1105,Christopher Stephen,M,40,896,1:08:44,01:48,99 / 490 / 570,12:56,6:40:56,16.74,185 / 873 / 1049,09:46,6:39:11,15:13,199 / 909 / 1124,14:51:36
170,903,1112,Lar Drolet,M,40,775,1:38:00,02:34,203 / 917 / 1132,08:12,6:51:37,16.3,195 / 893 / 1086,10:58,6:09:46,14:06,193 / 880 / 1091,14:58:34
171,905,1114,Manoharan Pariasamy,M,40,865,1:28:16,02:19,193 / 867 / 1060,13:42,6:39:03,16.82,182 / 863 / 1037,05:35,6:38:15,15:11,198 / 906 / 1120,15:04:53
172,909,1119,Michael Mckean,M,40,852,1:21:09,02:08,178 / 799 / 967,04:40,6:07:31,18.26,152 / 732 / 844,04:40,7:31:42,17:13,206 / 935 / 1161,15:09:45
173,912,1123,Derek Lau,M,40,824,1:52:53,02:58,206 / 935 / 1159,07:52,7:12:38,15.51,203 / 920 / 1134,06:14,5:54:13,13:30,185 / 852 / 1054,15:13:51
174,916,1128,Mikio Watanabe,M,40,912,2:09:50,03:25,208 / 940 / 1167,12:06,7:57:21,14.06,207 / 936 / 1162,14:22,4:42:14,10:45,113 / 588 / 693,15:15:56
175,920,1135,Clintyn Barnes,M,40,734,1:22:24,02:10,183 / 811 / 986,11:35,6:32:25,17.1,176 / 840 / 1003,10:38,7:11:23,16:27,205 / 925 / 1150,15:28:26
176,921,1136,Peter Bocquet,M,40,744,1:37:24,02:33,202 / 914 / 1128,10:03,6:45:56,16.53,190 / 881 / 1065,10:14,6:49:09,15:36,201 / 914 / 1133,15:32:49
177,922,1137,Chris Bairstow,M,40,731,1:39:25,02:36,204 / 921 / 1137,04:07,7:53:21,14.18,206 / 934 / 1158,04:41,5:54:53,13:32,186 / 854 / 1056,15:36:29
178,925,1141,Warren Littlefair,M,40,830,1:14:09,01:57,145 / 665 / 792,06:02,6:38:03,16.86,181 / 861 / 1034,04:18,7:41:20,17:35,207 / 938 / 1165,15:43:53
179,932,1153,Shaun Tan,M,40,903,1:55:24,03:02,207 / 936 / 1161,06:01,7:29:29,14.93,205 / 928 / 1150,04:02,6:27:32,14:46,196 / 896 / 1109,16:02:31
