A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
143,605,724,Caso Carlos Espejel,M,40,552,58:58,01:31,59 / 263 / 323,10:28,7:04:20,15.84,220 / 777 / 938,10:09,4:59:22,11:25,149 / 491 / 601,13:23:17
144,617,740,Warren Dean Smith,M,40,380,1:00:01,01:33,69 / 302 / 369,07:58,7:40:40,14.59,269 / 947 / 1182,04:53,4:33:30,10:26,93 / 299 / 353,13:27:02
145,619,743,Ramos Francisco Paniagua,M,40,1485,1:01:42,01:35,79 / 373 / 453,05:29,6:54:29,16.21,195 / 704 / 841,07:02,5:19:16,12:11,191 / 628 / 775,13:27:58
146,643,775,Flores Jesus Pequeño,M,40,1497,1:22:42,02:08,260 / 934 / 1202,07:53,6:38:12,16.88,157 / 586 / 693,05:58,5:20:22,12:13,192 / 631 / 780,13:35:07
147,645,780,Zambrano Hugo Alejandro Rodriguez,M,40,1745,1:04:22,01:40,108 / 477 / 573,09:32,6:55:37,16.17,198 / 716 / 856,09:12,5:17:08,12:06,184 / 611 / 751,13:35:51
148,646,782,Bill Wasserman,M,40,322,1:05:32,01:41,120 / 526 / 633,17:33,6:50:07,16.39,187 / 667 / 795,08:04,5:14:47,12:00,179 / 596 / 729,13:36:03
149,647,783,Mestas Alberto Lerin,M,40,1409,1:19:26,02:03,246 / 895 / 1145,08:31,7:38:48,14.65,267 / 939 / 1168,12:29,4:17:01,09:48,58 / 179 / 208,13:36:15
150,649,788,Gutiérrez Sergio Saenz,M,40,575,1:20:16,02:04,251 / 906 / 1158,10:08,7:32:59,14.83,259 / 912 / 1125,04:19,4:29:19,10:16,83 / 269 / 319,13:37:01
151,651,790,D Paul Clarke,M,40,663,1:03:00,01:37,90 / 425 / 509,04:33,6:33:00,17.1,145 / 544 / 636,04:12,5:52:31,13:27,237 / 791 / 1000,13:37:16
152,653,792,Velasco Jorge Luis Morales,M,40,490,1:12:52,01:53,200 / 755 / 949,06:12,7:08:38,15.68,229 / 809 / 972,05:40,5:04:34,11:37,163 / 524 / 643,13:37:56
153,655,794,William Murphy,M,40,1780,1:25:54,02:13,270 / 963 / 1243,07:33,6:50:20,16.38,189 / 669 / 798,07:38,5:06:49,11:42,165 / 538 / 660,13:38:14
154,662,803,Polo Alfredo Abood,M,40,1367,1:06:50,01:43,134 / 556 / 669,05:58,7:11:11,15.58,233 / 823 / 991,03:09,5:13:14,11:57,177 / 586 / 717,13:40:22
155,666,807,Scott Eveningred,M,40,870,1:18:26,02:01,242 / 883 / 1128,06:38,6:45:01,16.59,173 / 631 / 751,06:37,5:24:38,12:23,201 / 656 / 811,13:41:20
156,678,825,Mike Minwell,M,40,682,58:48,01:31,56 / 255 / 314,08:52,6:50:39,16.36,190 / 670 / 800,07:59,5:37:12,12:52,220 / 726 / 908,13:43:30
157,679,827,Arnold Goldberg,M,40,820,1:10:17,01:49,181 / 678 / 844,07:56,6:37:44,16.9,153 / 582 / 684,07:00,5:40:50,13:00,226 / 743 / 931,13:43:47
158,682,832,García Juan Antonio Garza,M,40,1457,1:11:06,01:50,191 / 710 / 887,13:12,7:02:14,15.92,216 / 760 / 918,12:19,5:05:56,11:40,164 / 534 / 655,13:44:47
159,683,833,Eddie Robbins,M,40,351,1:04:03,01:39,105 / 461 / 553,06:37,5:54:58,18.93,54 / 201 / 221,02:19,6:37:21,15:09,277 / 926 / 1185,13:45:18
160,686,837,Balcazar Eduardo Cabrera,M,40,243,1:12:44,01:52,197 / 748 / 940,13:19,5:40:31,19.73,30 / 108 / 117,06:37,6:32:36,14:59,276 / 920 / 1174,13:45:47
161,689,840,Soto Tomas R,M,40,108,1:21:29,02:06,256 / 924 / 1183,09:22,7:00:42,15.97,212 / 744 / 898,06:49,5:07:36,11:44,168 / 549 / 673,13:45:58
162,714,872,Kurt Sienaert,M,40,1194,1:27:53,02:16,277 / 976 / 1261,06:11,7:25:31,15.08,248 / 884 / 1084,08:15,4:44:34,10:51,124 / 382 / 456,13:52:24
163,719,878,Daniel Ibarra,M,40,1651,1:09:38,01:48,174 / 658 / 817,09:00,7:33:32,14.82,260 / 915 / 1131,05:01,4:56:43,11:19,144 / 474 / 578,13:53:54
164,722,881,Camacho Daniel Rosales,M,40,269,1:05:17,01:41,118 / 513 / 617,07:35,7:29:26,14.95,254 / 900 / 1108,09:02,5:03:08,11:34,159 / 518 / 634,13:54:28
165,728,890,Bob Willer,M,40,1685,1:22:13,02:07,257 / 932 / 1194,11:11,6:29:02,17.27,134 / 511 / 597,07:00,5:47:14,13:15,229 / 766 / 964,13:56:40
166,731,894,Garces Jose Juan Medina,M,40,1248,1:24:49,02:11,267 / 953 / 1229,09:23,7:07:24,15.72,226 / 801 / 963,07:00,5:08:25,11:46,171 / 554 / 679,13:57:01
167,736,900,Acosta Roberto Carlos Cruz,M,40,1255,1:07:22,01:44,141 / 584 / 710,09:10,6:59:08,16.03,206 / 729 / 880,05:33,5:36:40,12:51,219 / 725 / 906,13:57:53
168,740,904,Vega Hugo De,M,40,137,1:16:58,01:59,231 / 854 / 1085,08:15,7:27:39,15.01,249 / 892 / 1095,05:27,5:00:14,11:27,151 / 497 / 609,13:58:33
169,742,907,Alvarez Guillermo Barroso,M,40,1857,1:22:54,02:08,262 / 937 / 1205,04:41,7:05:31,15.79,223 / 788 / 949,07:39,5:18:12,12:08,188 / 618 / 761,13:58:57
170,743,908,Francisco Carlos Rosales,M,40,259,1:15:22,01:57,223 / 817 / 1037,10:29,7:02:48,15.89,218 / 764 / 925,07:54,5:22:26,12:18,196 / 641 / 794,13:58:59
171,749,921,Gonzalez Gerardo Gutierrez,M,40,1887,1:08:56,01:47,161 / 635 / 779,08:09,6:45:47,16.56,177 / 637 / 757,05:54,5:53:37,13:29,241 / 796 / 1007,14:02:23
172,750,922,Art Mowery,M,40,676,1:08:43,01:46,159 / 628 / 771,08:18,6:10:56,18.12,88 / 342 / 383,05:15,6:29:18,14:51,273 / 914 / 1165,14:02:30
173,753,926,Alvin George Farley,M,40,1197,1:09:49,01:48,177 / 664 / 825,07:48,7:11:09,15.59,232 / 822 / 990,10:04,5:25:20,12:25,203 / 663 / 820,14:04:10
174,759,932,Gonzalez Juan Gomez,M,40,585,1:16:19,01:58,230 / 843 / 1069,05:49,6:49:15,16.42,186 / 664 / 791,04:51,5:49:46,13:21,232 / 779 / 981,14:06:00
175,761,934,Jesus Jorge Sepulveda,M,40,127,1:01:33,01:35,78 / 364 / 444,10:03,6:51:16,16.34,191 / 673 / 803,03:23,6:00:10,13:44,249 / 825 / 1045,14:06:25
176,775,953,Alexander Paul Cadieux,M,40,779,1:14:47,01:56,216 / 806 / 1018,11:02,6:14:47,17.93,97 / 385 / 433,05:36,6:24:12,14:39,267 / 900 / 1149,14:10:24
177,783,965,Arroniz Israel Vilaboa,M,40,513,1:06:36,01:43,130 / 550 / 663,09:01,7:29:57,14.93,255 / 903 / 1112,05:34,5:22:26,12:18,195 / 641 / 794,14:13:34
178,785,967,Alarcon Francisco Jose Luna,M,40,467,1:09:46,01:48,176 / 662 / 822,09:47,7:00:17,15.99,210 / 741 / 894,10:50,5:43:25,13:06,227 / 747 / 939,14:14:05
179,792,976,Martinez De Castro Xavier Olivera,M,40,229,49:56,01:17,19 / 57 / 82,06:51,7:33:55,14.8,262 / 918 / 1136,28:51,5:17:41,12:07,186 / 613 / 756,14:17:14
180,797,981,Ron Evans,M,40,1077,1:23:46,02:10,264 / 945 / 1218,05:19,6:47:41,16.48,183 / 650 / 776,06:04,5:55:49,13:34,246 / 809 / 1021,14:18:39
181,798,982,Andrew Jackson,M,40,1551,1:27:46,02:16,275 / 973 / 1258,14:46,6:45:42,16.56,176 / 634 / 754,02:50,5:47:38,13:16,230 / 768 / 966,14:18:42
182,801,986,John Jachimiak,M,40,1656,1:13:54,01:54,207 / 782 / 989,10:18,6:41:37,16.73,167 / 611 / 725,05:08,6:08:01,14:02,256 / 850 / 1084,14:18:58
183,805,990,Wade Hamilton,M,40,1800,1:07:18,01:44,138 / 578 / 702,08:31,7:00:45,15.97,213 / 746 / 900,04:43,5:58:54,13:41,248 / 820 / 1040,14:20:11
184,811,996,Sanchez Javier Guizar,M,40,1900,1:03:22,01:38,94 / 433 / 519,12:26,6:54:32,16.21,196 / 705 / 842,08:02,6:03:00,13:51,251 / 836 / 1062,14:21:22
185,815,1003,Ramirez Tonatiuh Gutierrez,M,40,238,58:50,01:31,57 / 256 / 315,09:36,7:42:56,14.52,270 / 949 / 1185,08:58,5:24:00,12:21,200 / 651 / 805,14:24:20
186,826,1022,Matthew Gray Kendall,M,40,384,1:20:03,02:04,249 / 903 / 1155,07:10,7:13:20,15.51,235 / 831 / 1004,03:06,5:47:03,13:14,228 / 764 / 962,14:30:42
187,829,1028,Fernex Labardini André Francois De,M,40,1486,1:07:59,01:45,146 / 598 / 732,06:27,7:44:28,14.47,274 / 955 / 1194,04:34,5:28:30,12:32,209 / 679 / 841,14:31:58
188,830,1029,Alan Glazer,M,40,930,1:06:44,01:43,131 / 552 / 665,07:38,6:44:16,16.62,172 / 626 / 743,05:58,6:27:28,14:47,271 / 910 / 1159,14:32:04
189,833,1033,Madriz Oscar Arias,M,40,1707,1:17:22,02:00,235 / 866 / 1100,09:40,7:02:14,15.92,215 / 760 / 918,10:44,5:53:17,13:29,239 / 794 / 1004,14:33:17
190,834,1035,Gabriel Cesar Gonzalez,M,40,1680,1:20:07,02:04,250 / 904 / 1156,07:42,7:10:24,15.61,231 / 819 / 985,05:36,5:49:35,13:20,231 / 777 / 979,14:33:24
191,837,1038,Alexei Oduber,M,40,897,57:56,01:30,50 / 220 / 269,10:01,7:23:21,15.16,246 / 874 / 1070,09:46,5:52:33,13:27,238 / 792 / 1001,14:33:37
192,843,1047,Ivan Boris Oduber,M,40,904,1:09:15,01:47,166 / 641 / 789,13:51,7:28:30,14.98,251 / 897 / 1104,10:30,5:35:35,12:48,218 / 716 / 895,14:37:41
193,847,1052,Chew Carlos Cobb,M,40,297,1:03:44,01:39,100 / 445 / 534,10:44,7:06:23,15.76,225 / 794 / 956,10:38,6:07:06,14:00,255 / 845 / 1078,14:38:35
194,850,1057,Murillo Salvador López,M,40,1713,1:17:16,02:00,232 / 861 / 1095,07:13,7:48:59,14.33,278 / 961 / 1207,02:28,5:23:53,12:21,199 / 649 / 803,14:39:49
195,851,1058,De La Torre Raul Rivas,M,40,1423,1:18:22,02:01,241 / 882 / 1127,07:19,7:04:11,15.84,219 / 774 / 935,05:15,6:04:52,13:55,254 / 839 / 1069,14:39:59
196,852,1059,Hurricane Christopher Helt,M,40,237,1:13:26,01:54,202 / 772 / 975,09:13,7:29:17,14.96,253 / 898 / 1106,08:12,5:40:11,12:59,224 / 741 / 929,14:40:19
197,856,1065,Marroquin Jose Angel Zamarron,M,40,1381,1:33:59,02:26,284 / 998 / 1295,05:40,6:58:04,16.07,202 / 724 / 871,09:36,5:55:09,13:33,244 / 805 / 1016,14:42:28
198,865,1078,Arteaga Victor Acevedo,M,40,1886,1:17:45,02:00,238 / 874 / 1113,06:53,6:59:41,16.01,207 / 733 / 885,08:39,6:13:42,14:15,260 / 870 / 1110,14:46:40
199,872,1088,Joseph Robert Bensh,M,40,1221,2:06:29,03:16,289 / 1021 / 1323,10:11,7:07:58,15.7,227 / 804 / 966,08:21,5:18:35,12:09,189 / 623 / 766,14:51:34
200,874,1091,Valenzuela Bulmaro Diaz,M,40,419,1:16:13,01:58,229 / 841 / 1067,07:07,6:39:16,16.83,161 / 596 / 706,09:17,6:41:48,15:20,280 / 934 / 1197,14:53:41
201,875,1092,Torre Patricio Portas,M,40,1446,1:08:04,01:45,147 / 603 / 737,09:30,6:32:33,17.12,143 / 540 / 632,08:05,6:55:51,15:52,286 / 959 / 1231,14:54:03
202,880,1100,S Glen Gregory,M,40,1157,1:10:57,01:50,188 / 704 / 879,09:03,7:00:12,15.99,209 / 738 / 891,10:46,6:26:39,14:45,270 / 908 / 1157,14:57:37
203,885,1105,Hank Hirsch,M,40,1794,1:09:29,01:47,172 / 649 / 806,08:11,7:14:47,15.46,236 / 836 / 1010,14:56,6:11:48,14:11,259 / 867 / 1105,14:59:11
204,892,1114,A John Farrington,M,40,1618,1:28:42,02:17,278 / 980 / 1268,05:22,8:23:23,13.35,290 / 999 / 1279,01:20,5:02:01,11:31,157 / 508 / 624,15:00:48
205,896,1119,Brad Hagen,M,40,859,1:26:06,02:13,272 / 967 / 1247,17:14,7:16:00,15.41,237 / 842 / 1016,10:57,5:51:55,13:25,235 / 787 / 995,15:02:12
206,899,1124,Duay Edmundo Meneses,M,40,1294,1:23:51,02:10,265 / 947 / 1220,11:40,7:39:30,14.62,268 / 942 / 1173,08:05,5:40:11,12:59,225 / 741 / 929,15:03:17
207,903,1129,Gregg Edelstein,M,40,801,1:26:48,02:14,273 / 969 / 1252,11:53,6:58:41,16.05,204 / 728 / 878,11:13,6:16:36,14:22,262 / 883 / 1127,15:05:11
208,904,1134,Mesa Eugenio Aranda,M,40,600,1:14:31,01:55,213 / 799 / 1010,08:42,7:17:09,15.37,238 / 849 / 1024,09:02,6:19:07,14:28,264 / 888 / 1134,15:08:31
209,931,1170,Watty Ricardo Carmona,M,40,1406,1:15:21,01:57,222 / 816 / 1036,13:29,7:04:40,15.82,221 / 779 / 940,11:17,6:39:11,15:14,278 / 929 / 1190,15:23:58
210,934,1175,Evan Eggers,M,40,1779,1:53:55,02:56,288 / 1017 / 1319,13:57,6:59:57,16,208 / 736 / 888,07:50,6:09:10,14:05,257 / 854 / 1090,15:24:49
211,938,1180,Villarreal Eduardo Guerrero,M,40,481,1:19:37,02:03,247 / 897 / 1147,05:45,7:28:14,14.99,250 / 895 / 1101,07:31,6:25:28,14:42,269 / 904 / 1153,15:26:35
212,944,1189,Hernández David Flores,M,40,557,1:10:37,01:49,184 / 693 / 861,09:35,8:10:00,13.71,287 / 996 / 1271,06:18,5:54:25,13:31,243 / 802 / 1013,15:30:55
213,946,1192,Iii Aloysius James Dwyer,,M,40,815,1:19:15,02:03,245 / 892 / 1142,08:25,7:44:20,14.47,273 / 953 / 1191,04:31,6:15:43,14:20,261 / 880 / 1122,15:32:14
214,951,1204,Bello Abraham Hernandez,M,40,1494,1:22:51,02:08,261 / 936 / 1204,09:26,7:34:53,14.77,265 / 924 / 1146,04:27,6:24:40,14:40,268 / 902 / 1151,15:36:17
215,952,1205,Rojas Prospero Fernandez,M,40,1442,1:08:28,01:46,157 / 624 / 761,11:23,7:56:18,14.11,281 / 981 / 1237,09:32,6:11:00,14:09,258 / 864 / 1102,15:36:41
216,958,1213,J Skip Brand,M,40,1511,1:15:32,01:57,224 / 826 / 1046,12:23,7:18:01,15.34,241 / 853 / 1031,12:18,6:41:56,15:20,281 / 935 / 1198,15:40:10
217,982,1253,Francisco Galvan,M,40,1649,1:15:35,01:57,225 / 828 / 1049,11:57,7:31:58,14.87,258 / 909 / 1122,09:37,6:44:46,15:26,282 / 941 / 1205,15:53:53
218,984,1255,Adrian Herrera,M,40,1098,1:03:43,01:38,99 / 443 / 532,03:57,6:28:30,17.3,131 / 506 / 589,05:21,8:13:36,18:50,290 / 999 / 1281,15:55:07
219,986,1262,Sean Stringer,M,40,265,1:24:10,02:10,266 / 950 / 1225,14:03,7:05:00,15.81,222 / 783 / 944,20:51,6:54:44,15:49,284 / 957 / 1228,15:58:48
220,988,1264,Asher Cornelius,M,40,873,1:09:20,01:47,169 / 646 / 795,11:47,7:34:51,14.77,264 / 923 / 1145,12:44,6:50:52,15:40,283 / 951 / 1218,15:59:34
221,995,1277,La Rosa Elizalde Hector De,M,40,390,1:12:45,01:53,198 / 749 / 941,16:10,7:43:23,14.5,271 / 952 / 1189,25:18,6:32:21,14:58,275 / 919 / 1172,16:09:57
222,1001,1286,Kotter Martin Klein,M,40,583,1:14:57,01:56,218 / 810 / 1023,12:17,7:50:13,14.29,279 / 968 / 1215,16:56,6:40:06,15:16,279 / 931 / 1192,16:14:29
223,1010,1302,Perez Miguel Angel Flamenco,M,40,350,2:14:54,03:29,290 / 1022 / 1324,07:49,6:28:57,17.28,133 / 510 / 596,09:05,7:27:11,17:04,288 / 990 / 1269,16:27:56
