A,G,O,Athelete,M/F,Age,Bib,Swim_Time,Swim_Pace,Swim_A_G_O,Time,Cycle_time,Cycle_speed,Cycle_a_g_o,Time_2,Run_time,Run_pace,Run_a_g_o,Final
145,874,1075,RICK HAUGHEY,M,41,1145,1:17:54,02:01,135 / 747 / 918,10:17,6:41:44,16.73,196 / 975 / 1192,06:17,5:32:24,12:41,177 / 806 / 1030,13:48:36
146,881,1083,Chris Hendley,M,43,1034,1:41:13,02:37,257 / 1278 / 1626,08:32,5:42:12,19.64,62 / 318 / 357,09:56,6:07:44,14:02,218 / 1049 / 1346,13:49:37
147,884,1086,Eduardo Collado Bosch,M,44,1058,1:14:15,01:55,106 / 612 / 733,15:47,6:45:37,16.57,202 / 1015 / 1242,14:48,5:20:14,12:13,152 / 703 / 891,13:50:41
148,885,1087,Ryan Howell,M,44,1378,1:31:16,02:21,225 / 1157 / 1454,09:24,7:05:38,15.79,239 / 1180 / 1466,05:06,4:59:28,11:25,117 / 542 / 688,13:50:52
149,894,1100,Vance Sutton,M,41,851,1:12:56,01:53,96 / 553 / 666,06:26,6:28:48,17.28,167 / 870 / 1028,08:45,5:56:34,13:36,201 / 984 / 1257,13:53:29
150,899,1105,David Ward,M,40,1630,1:21:33,02:06,173 / 898 / 1112,09:48,6:07:16,18.3,125 / 626 / 717,11:11,6:04:11,13:54,211 / 1026 / 1315,13:53:59
151,951,1172,Donnie Shelton,M,43,951,1:23:19,02:09,184 / 944 / 1183,13:24,6:06:04,18.36,123 / 607 / 697,10:28,6:12:22,14:12,224 / 1082 / 1385,14:05:37
152,953,1174,Mike Segura,M,42,463,1:28:18,02:17,217 / 1099 / 1377,15:32,6:46:18,16.54,206 / 1025 / 1256,11:55,5:23:53,12:21,161 / 734 / 933,14:05:56
153,954,1175,Michael Cann ,M,40,1512,1:24:29,02:11,195 / 992 / 1245,16:23,6:42:45,16.69,198 / 986 / 1205,14:16,5:28:09,12:31,168 / 773 / 986,14:06:02
154,977,1212,Thomas Thompson,M,41,1595,1:14:37,01:55,108 / 626 / 753,09:40,6:14:10,17.96,141 / 711 / 825,06:35,6:28:39,14:50,245 / 1162 / 1492,14:13:41
155,980,1220,Michael Williams,M,42,1894,1:25:09,02:12,205 / 1021 / 1282,11:48,6:52:42,16.28,218 / 1077 / 1323,13:08,5:32:04,12:40,175 / 804 / 1026,14:14:51
156,1007,1254,Lee Benson,M,44,1209,1:18:43,02:02,143 / 778 / 959,14:02,6:02:29,18.54,116 / 577 / 661,10:04,6:36:19,15:07,254 / 1199 / 1550,14:21:37
157,1009,1257,Fred Magana,M,42,2109,1:31:40,02:22,226 / 1161 / 1459,10:00,6:49:56,16.39,214 / 1058 / 1298,07:46,5:42:53,13:05,187 / 874 / 1116,14:22:15
159,1021,1270,Derek Moore,M,43,1873,1:18:34,02:02,141 / 771 / 950,12:10,6:38:12,16.88,187 / 946 / 1145,07:34,6:09:08,14:05,220 / 1055 / 1356,14:25:38
160,1032,1289,Sam Brock,M,44,465,1:03:39,01:38,22 / 183 / 216,15:25,6:54:53,16.2,223 / 1092 / 1347,08:29,6:05:43,13:57,215 / 1036 / 1329,14:28:09
161,1034,1293,Quetzalcoatl Jimenez,M,44,653,1:27:50,02:16,216 / 1093 / 1369,16:44,7:04:32,15.83,236 / 1169 / 1450,19:16,5:20:26,12:13,153 / 704 / 892,14:28:48
162,1044,1309,Brian Mccarthy,M,44,1819,1:32:53,02:24,232 / 1177 / 1483,11:32,6:33:27,17.08,175 / 909 / 1082,07:01,6:06:16,13:58,216 / 1039 / 1334,14:31:09
163,1045,1310,Mohammad Daulatana,M,44,1255,1:21:31,02:06,172 / 894 / 1108,10:37,7:00:05,16,229 / 1138 / 1408,10:11,5:49:04,13:19,195 / 918 / 1174,14:31:28
164,1051,1320,Paul Davis,M,42,704,1:14:01,01:54,104 / 598 / 719,22:12,6:29:01,17.27,168 / 871 / 1029,22:23,6:05:31,13:57,214 / 1035 / 1328,14:33:08
165,1062,1339,Thomas Hurkett,M,44,2111,1:34:38,02:27,241 / 1206 / 1525,15:08,6:38:48,16.85,188 / 954 / 1158,10:18,5:59:14,13:42,206 / 1000 / 1282,14:38:06
166,1067,1345,RUBEN EZQUERRO,M,42,1027,1:31:04,02:21,224 / 1153 / 1450,08:05,6:53:44,16.24,221 / 1081 / 1331,07:58,5:57:53,13:39,203 / 990 / 1269,14:38:44
167,1069,1347,David Reeb,M,40,490,1:29:30,02:19,222 / 1124 / 1407,10:27,6:51:47,16.32,216 / 1074 / 1317,08:39,5:58:50,13:41,204 / 996 / 1276,14:39:13
168,1072,1352,Steve Hellman,M,40,460,1:24:11,02:10,190 / 972 / 1222,09:49,6:59:11,16.03,227 / 1127 / 1394,09:01,5:59:24,13:43,207 / 1005 / 1288,14:41:36
169,1078,1359,Ken Howard,M,42,1072,1:24:51,02:11,201 / 1009 / 1266,13:48,6:48:02,16.47,210 / 1040 / 1277,11:11,6:04:47,13:55,212 / 1030 / 1321,14:42:39
170,1089,1376,Freddy Bailys,M,42,936,1:19:37,02:03,149 / 816 / 1008,09:01,6:42:22,16.7,197 / 977 / 1196,04:32,6:30:24,14:54,249 / 1173 / 1509,14:45:56
171,1097,1389,Stephen Grubbs,M,40,1207,1:16:27,01:58,125 / 693 / 845,08:24,6:22:13,17.58,156 / 797 / 936,06:11,6:54:31,15:49,265 / 1276 / 1648,14:47:46
172,1099,1391,Michael Giudicissi,M,42,171,1:32:29,02:23,229 / 1167 / 1469,13:03,6:22:13,17.58,157 / 797 / 936,12:35,6:27:52,14:48,241 / 1155 / 1483,14:48:12
173,1100,1392,Alan Jones,M,40,987,1:14:05,01:55,105 / 603 / 724,07:50,6:35:03,17.01,179 / 921 / 1100,12:41,6:38:41,15:13,259 / 1215 / 1571,14:48:20
174,1103,1395,Joseph Pospichal,M,40,1753,1:19:04,02:02,147 / 803 / 989,10:51,6:06:58,18.31,124 / 621 / 712,13:11,6:58:55,15:59,267 / 1289 / 1663,14:48:59
175,1106,1398,Brett DeWitt,M,42,2012,1:15:27,01:57,115 / 651 / 792,11:20,7:05:34,15.79,238 / 1179 / 1465,25:59,5:51:08,13:24,197 / 936 / 1196,14:49:28
176,1117,1412,Joseph Courtney,M,40,1507,1:06:44,01:43,42 / 281 / 328,08:04,7:08:27,15.68,241 / 1194 / 1488,09:24,6:19:35,14:29,231 / 1116 / 1428,14:52:14
178,1139,1443,Todd Tucker,M,42,672,1:20:56,02:05,164 / 864 / 1068,13:49,7:30:27,14.92,255 / 1274 / 1613,07:48,5:46:23,13:13,193 / 904 / 1157,14:59:23
179,1142,1448,Dave Jones,M,41,121,1:24:25,02:11,193 / 987 / 1239,09:08,5:44:19,19.52,68 / 346 / 387,06:10,7:36:03,17:24,271 / 1338 / 1719,15:00:05
180,1155,1464,Scott Gillespie,M,44,174,1:23:09,02:09,181 / 937 / 1170,07:15,6:58:36,16.05,226 / 1124 / 1390,08:21,6:28:15,14:49,242 / 1159 / 1488,15:05:36
181,1158,1470,Brian Endicott,M,40,155,1:37:05,02:30,246 / 1231 / 1565,18:52,7:12:47,15.53,246 / 1215 / 1522,08:13,5:51:09,13:24,198 / 937 / 1197,15:08:06
182,1160,1476,Toru Kawana,M,44,763,1:24:34,02:11,198 / 1000 / 1254,08:33,6:54:37,16.21,222 / 1091 / 1345,06:57,6:34:46,15:04,253 / 1193 / 1541,15:09:27
183,1166,1483,Mike Abbinanti,M,40,1064,1:21:07,02:06,168 / 874 / 1084,09:22,7:05:33,15.79,237 / 1178 / 1464,15:26,6:19:17,14:28,230 / 1113 / 1424,15:10:45
184,1167,1484,Todd Lockwood,M,42,1515,1:24:26,02:11,194 / 989 / 1242,10:10,7:01:18,15.95,233 / 1148 / 1421,08:28,6:26:41,14:45,239 / 1147 / 1474,15:11:03
185,1180,1498,James Palmer,M,43,1407,1:19:51,02:04,152 / 823 / 1017,11:10,6:57:27,16.1,225 / 1117 / 1379,09:55,6:37:23,15:10,257 / 1205 / 1559,15:15:46
186,1186,1504,David Morgan,M,40,2022,1:34:24,02:26,240 / 1202 / 1519,08:53,7:03:08,15.88,235 / 1162 / 1441,08:48,6:22:28,14:35,233 / 1126 / 1444,15:17:41
187,1190,1511,Don Leombruni,M,40,899,1:56:38,03:01,268 / 1334 / 1710,10:39,6:51:40,16.32,215 / 1072 / 1315,07:51,6:12:04,14:12,223 / 1077 / 1380,15:18:52
189,1216,1547,Brian Thompson,M,42,1877,1:20:30,02:05,157 / 847 / 1046,05:17,7:00:17,15.99,230 / 1141 / 1411,51:30,6:13:47,14:16,225 / 1089 / 1393,15:31:21
190,1237,1572,Kelly Gibbs,M,41,1285,1:56:03,03:00,267 / 1332 / 1708,09:46,7:38:54,14.64,258 / 1296 / 1650,11:33,5:43:50,13:07,189 / 880 / 1122,15:40:06
191,1261,1609,Robert Rebeka,M,40,1504,1:25:00,02:12,204 / 1015 / 1273,11:00,7:10:17,15.62,243 / 1204 / 1505,07:12,6:58:07,15:57,266 / 1286 / 1660,15:51:36
192,1269,1623,Tracy Boughn,M,42,2213,1:11:26,01:50,83 / 483 / 573,15:48,6:59:42,16.01,228 / 1135 / 1404,14:00,7:15:43,16:37,269 / 1321 / 1700,15:56:39
193,1285,1643,Robert Wilkin,M,44,1286,1:55:02,02:58,265 / 1329 / 1702,11:46,7:33:50,14.81,256 / 1284 / 1627,11:43,6:14:39,14:17,227 / 1097 / 1403,16:07:00
194,1286,1644,James Green,M,42,850,2:00:12,03:06,270 / 1340 / 1719,16:34,7:00:45,15.97,232 / 1144 / 1416,19:58,6:30:43,14:54,250 / 1175 / 1512,16:08:12
195,1302,1666,Luis Valles,M,43,1520,1:38:45,02:33,248 / 1247 / 1585,17:06,7:45:45,14.43,261 / 1314 / 1671,16:47,6:23:22,14:37,235 / 1132 / 1452,16:21:45
196,1305,1672,JIM HARDINA,M,42,462,1:43:59,02:41,261 / 1298 / 1654,12:13,7:59:20,14.02,267 / 1330 / 1697,10:27,6:18:13,14:26,229 / 1109 / 1419,16:24:12
197,1307,1674,Richard Olstad,M,41,869,1:21:31,02:06,171 / 894 / 1108,15:43,6:56:07,16.15,224 / 1105 / 1362,18:51,7:33:16,17:18,270 / 1337 / 1718,16:25:28
198,1316,1688,Hugh McCauley,M,40,1957,1:33:49,02:25,238 / 1196 / 1511,13:07,7:50:53,14.27,265 / 1323 / 1687,10:35,6:44:51,15:27,264 / 1241 / 1606,16:33:15
199,1322,1696,Jonathan Bennett,M,40,2150,1:39:02,02:33,250 / 1253 / 1592,12:21,7:50:26,14.28,264 / 1322 / 1686,13:10,6:42:14,15:21,262 / 1229 / 1592,16:37:13
200,1326,1700,Tim Weedman,M,44,1521,1:42:40,02:39,260 / 1289 / 1642,16:05,7:56:46,14.09,266 / 1329 / 1695,20:06,6:23:50,14:39,236 / 1134 / 1455,16:39:27
201,1335,1712,Stanley Travers,M,42,212,1:37:09,02:30,247 / 1232 / 1566,15:34,7:48:44,14.34,263 / 1320 / 1682,19:51,6:42:34,15:21,263 / 1231 / 1594,16:43:52
